Open,High,Low,Close,Volume,Date,POSITIONS,COST,ASSETS,PERCENTAGE
90.04,93.0,89.64,92.68,573254,2018-09-17,166.0,19172.560000000005,14946.640000000001,0.7795849902151823
92.04,92.64,90.56,92.52,332372,2018-09-18,166.0,19172.560000000005,15278.640000000001,0.7969014049245379
89.92,89.92,88.44,89.2,452439,2018-09-19,166.0,19172.560000000005,14926.720000000001,0.7785460053326211
87.92,88.28,87.0,87.8,504461,2018-09-20,166.0,19172.560000000005,14594.720000000001,0.7612295906232656
87.56,88.2,86.56,87.88,391930,2018-09-21,166.0,19172.560000000005,14534.960000000001,0.7581126359755817
88.4,90.08,87.6,87.88,376594,2018-09-24,171.0,19614.560000000005,15116.400000000001,0.7706723984631824
86.8,89.0,86.4,88.64,235650,2018-09-25,171.0,19614.560000000005,14842.8,0.7567235767715409
87.68,90.32,86.68,89.52,471391,2018-09-26,171.0,19614.560000000005,14993.28,0.7643954287019437
88.44,88.72,87.32,87.92,289139,2018-09-27,171.0,19614.560000000005,15123.24,0.7710211190054733
89.04,89.4,87.76,87.76,306601,2018-09-28,171.0,19614.560000000005,15225.840000000002,0.7762519271398389
85.6,88.04,85.08,86.84,333944,2018-10-01,176.0,20042.560000000005,15065.599999999999,0.7516804240576052
87.04,87.84,85.96,87.0,244549,2018-10-02,176.0,20042.560000000005,15319.04,0.7643255153034342
85.84,87.4,85.68,86.16,337074,2018-10-03,176.0,20042.560000000005,15107.84,0.7537879392652433
87.72,95.0,87.72,91.48,915369,2018-10-04,176.0,20042.560000000005,15438.72,0.7702968083917422
90.48,98.6,88.92,93.36,1308052,2018-10-05,176.0,20042.560000000005,15924.480000000001,0.7945332332795809
96.0,100.56,93.8,94.36,987553,2018-10-08,181.0,20522.560000000005,17376.0,0.846677997286888
96.8,98.16,93.4,96.08,843817,2018-10-09,181.0,20522.560000000005,17520.8,0.8537336472642787
97.76,113.16,97.72,111.76,1790051,2018-10-10,181.0,20522.560000000005,17694.56,0.8622004272371476
110.4,126.96,107.52,121.72,2806301,2018-10-11,181.0,20522.560000000005,19982.4,0.9736796968799213
110.0,123.04,109.72,112.04,1668644,2018-10-12,181.0,20522.560000000005,19910.0,0.9701518718912258
114.88,117.44,110.8,113.64,1070817,2018-10-15,185.0,20982.080000000005,21252.8,1.0129024386524117
110.08,111.24,105.2,105.76,847663,2018-10-16,185.0,20982.080000000005,20364.8,0.9705806097393582
105.32,112.96,105.28,106.96,812119,2018-10-17,185.0,20982.080000000005,19484.199999999997,0.9286114627339135
108.0,117.88,108.0,114.12,1163813,2018-10-18,185.0,20982.080000000005,19980.0,0.9522411505437018
112.84,116.8,110.12,113.04,669929,2018-10-19,185.0,20982.080000000005,20875.4,0.994915661364364
112.08,118.64,111.88,113.76,611444,2018-10-22,189.0,21430.400000000005,21183.12,0.9884612513065549
123.6,127.0,115.96,118.28,1023677,2018-10-23,189.0,21430.400000000005,23360.399999999998,1.0900589816335668
117.44,129.96,116.76,128.8,835922,2018-10-24,189.0,21430.400000000005,22196.16,1.035732417500373
126.32,130.0,122.12,124.64,741629,2018-10-25,189.0,21430.400000000005,23874.48,1.1140473346274449
133.08,137.16,127.4,132.32,1220446,2018-10-26,189.0,21430.400000000005,25152.120000000003,1.1736654472151709
127.28,138.88,125.04,132.48,782831,2018-10-29,192.0,21812.240000000005,24437.760000000002,1.1203691138553398
133.52,134.76,127.36,127.96,612382,2018-10-30,192.0,21812.240000000005,25635.840000000004,1.175296072297022
125.16,127.04,121.6,123.8,496323,2018-10-31,192.0,21812.240000000005,24030.72,1.1017080318206656
123.92,126.08,119.56,119.84,383184,2018-11-01,192.0,21812.240000000005,23792.64,1.0907930593098185
117.84,125.32,115.96,120.64,495979,2018-11-02,192.0,21812.240000000005,22625.28,1.037274484417923
120.92,121.76,118.2,119.36,283485,2018-11-05,196.0,22295.920000000006,23700.32,1.0629891029390128
119.88,119.88,115.48,115.48,233100,2018-11-06,196.0,22295.920000000006,23496.48,1.053846623059286
111.28,111.36,107.08,107.32,360683,2018-11-07,196.0,22295.920000000006,21810.88,0.9782453471307753
107.24,108.12,103.95,106.4,340415,2018-11-08,196.0,22295.920000000006,21019.039999999997,0.9427303291364515
108.52,112.64,107.6,109.68,333317,2018-11-09,196.0,22295.920000000006,21269.92,0.9539826120653462
109.84,119.36,109.44,118.6,399220,2018-11-12,200.0,22735.280000000006,21968.0,0.9662515702467704
118.8,122.8,116.32,119.68,499820,2018-11-13,200.0,22735.280000000006,23760.0,1.0450718003033168
117.28,126.12,116.88,122.64,579973,2018-11-14,200.0,22735.280000000006,23456.0,1.031700511275867
124.96,128.0,120.56,121.44,479156,2018-11-15,200.0,22735.280000000006,24992.0,1.0992607084671926
123.32,124.52,115.34,115.8,414101,2018-11-16,200.0,22735.280000000006,24664.0,1.0848337913586283
115.84,123.32,114.96,122.68,442844,2018-11-19,204.0,23198.640000000007,23631.36,1.0186528175789613
129.92,132.84,127.52,129.8,722736,2018-11-20,204.0,23198.640000000007,26503.679999999997,1.1424669722018181
126.64,128.32,124.72,126.68,353137,2018-11-21,204.0,23198.640000000007,25834.56,1.1136239020908119
128.96,129.84,126.16,127.52,148487,2018-11-23,204.0,23198.640000000007,26307.84,1.1340250980229873
124.52,124.76,120.2,120.28,311745,2018-11-26,208.0,23696.72000000001,25900.16,1.0929850207117269
121.56,122.8,117.6,117.96,260202,2018-11-27,208.0,23696.72000000001,25284.48,1.067003365866668
116.28,119.16,113.52,114.56,340074,2018-11-28,208.0,23696.72000000001,24186.24,1.020657711278185
116.44,120.88,115.04,116.8,274902,2018-11-29,208.0,23696.72000000001,24219.52,1.0220621250535935
117.6,118.08,112.76,113.48,238266,2018-11-30,208.0,23696.72000000001,24460.8,1.0322441249253058
105.4,108.6,104.76,107.28,364685,2018-12-03,212.0,24118.320000000007,22344.800000000003,0.9264658566599994
108.28,123.12,106.12,121.08,649164,2018-12-04,212.0,24118.320000000007,22955.36,0.9517810527433086
131.0,137.08,123.28,123.6,735477,2018-12-06,212.0,24118.320000000007,27772.0,1.1514898218449707
124.2,135.0,121.56,132.92,555174,2018-12-07,212.0,24118.320000000007,26330.4,1.0917178310927127
132.92,139.6,130.44,132.28,503002,2018-12-10,215.0,24517.080000000005,28577.799999999996,1.1656282069479722
127.28,136.0,127.09,131.64,364999,2018-12-11,215.0,24517.080000000005,27365.2,1.1161688096624882
127.68,130.56,126.16,130.56,282836,2018-12-12,215.0,24517.080000000005,27451.2,1.1196765683352174
128.4,131.4,127.0,128.4,174398,2018-12-13,215.0,24517.080000000005,27606.0,1.1259905339461305
131.36,134.56,129.88,133.48,204162,2018-12-14,215.0,24517.080000000005,28242.4,1.1519479481243278
134.96,142.92,128.0,140.32,462089,2018-12-17,218.0,24921.960000000006,29421.280000000002,1.1805363623085823
137.48,144.68,137.36,141.04,297955,2018-12-18,218.0,24921.960000000006,29970.64,1.2025795723931823
140.64,144.6,133.96,140.48,459393,2018-12-19,218.0,24921.960000000006,30659.519999999997,1.2302210580548234
143.84,151.88,141.44,147.64,450288,2018-12-20,218.0,24921.960000000006,31357.12,1.25821243594003
147.64,156.92,145.44,155.32,506300,2018-12-21,218.0,24921.960000000006,32185.519999999997,1.2914521971787125
156.8,162.72,156.2,162.72,374412,2018-12-24,221.0,25392.360000000008,34652.8,1.364693947313286
161.52,165.76,153.8,154.16,560030,2018-12-26,221.0,25392.360000000008,35695.920000000006,1.4057740202171045
163.4,171.09,159.4,160.48,607808,2018-12-27,221.0,25392.360000000008,36111.4,1.4221364221364217
160.88,165.68,156.68,160.6,392551,2018-12-28,221.0,25392.360000000008,35554.479999999996,1.4002038408403152
156.24,158.28,154.34,154.44,308963,2018-12-31,224.0,25861.08000000001,34997.76,1.3532984701334976
160.08,160.6,149.2,149.84,481016,2019-01-02,224.0,25861.08000000001,35857.920000000006,1.3865592620261795
153.04,160.16,152.4,156.88,297276,2019-01-03,224.0,25861.08000000001,34280.96,1.3255811435562623
150.28,151.56,144.0,144.28,419735,2019-01-04,224.0,25861.08000000001,33662.72,1.3016749493833975
143.12,145.24,139.36,141.24,296422,2019-01-07,227.0,26290.44000000001,32488.24,1.2357434869861437
138.76,143.52,137.84,138.28,252058,2019-01-08,227.0,26290.44000000001,31498.519999999997,1.1980978637101543
137.08,138.12,133.39,135.08,296804,2019-01-09,227.0,26290.44000000001,31117.160000000003,1.1835922107047274
137.32,139.12,133.64,133.68,311832,2019-01-10,227.0,26290.44000000001,31171.64,1.1856644468483597
135.36,135.92,129.12,129.32,287498,2019-01-11,227.0,26290.44000000001,30726.720000000005,1.1687411850086948
132.76,133.04,127.76,129.84,298604,2019-01-14,230.0,26688.72000000001,30534.8,1.1441088220042022
129.08,129.08,123.76,124.0,247733,2019-01-15,230.0,26688.72000000001,29688.4,1.1123950492942334
122.88,126.28,122.08,126.24,263437,2019-01-16,230.0,26688.72000000001,28262.399999999998,1.058964236576351
127.2,127.32,123.04,124.96,237282,2019-01-17,230.0,26688.72000000001,29256.0,1.0961934480184883
121.52,123.24,119.56,121.8,252262,2019-01-18,230.0,26688.72000000001,27949.6,1.047243929270493
123.2,134.48,123.0,132.96,539961,2019-01-22,230.0,26688.72000000001,28336.0,1.0617219559424353
130.52,139.84,130.24,131.68,431278,2019-01-23,230.0,26688.72000000001,30019.600000000002,1.1248047864416124
132.12,133.68,127.16,127.44,335949,2019-01-24,230.0,26688.72000000001,30387.600000000002,1.1385933832720339
124.4,125.24,122.04,122.55,354307,2019-01-25,230.0,26688.72000000001,28612.0,1.0720634035652512
127.12,131.56,126.84,127.8,496619,2019-01-28,233.0,27070.08000000001,29618.960000000003,1.0941585691656617
125.92,129.2,125.04,127.32,475917,2019-01-29,233.0,27070.08000000001,29339.36,1.083829822446036
125.36,127.4,121.32,121.64,527766,2019-01-30,233.0,27070.08000000001,29208.88,1.0790097406435442
121.44,121.44,116.44,116.6,439343,2019-01-31,233.0,27070.08000000001,28295.52,1.0452691680261008
116.24,117.12,114.72,115.44,351855,2019-02-01,233.0,27070.08000000001,27083.92,1.0005112655743902
115.0,115.64,111.3,111.8,236499,2019-02-04,237.0,27530.08000000001,27255.0,0.990008020318139
110.8,111.72,108.4,111.0,234652,2019-02-05,237.0,27530.08000000001,26259.6,0.9538512056630417
109.92,111.48,108.88,110.2,278415,2019-02-06,237.0,27530.08000000001,26051.04,0.9462754921162595
113.64,118.44,111.94,114.04,531950,2019-02-07,237.0,27530.08000000001,26932.68,0.9783000993822027
116.64,117.72,112.52,112.68,409335,2019-02-08,237.0,27530.08000000001,27643.68,1.004126395564415
111.28,113.12,110.29,111.4,343927,2019-02-11,241.0,27975.200000000008,26818.48,0.958651948868998
108.76,110.11,108.08,109.4,355200,2019-02-12,241.0,27975.200000000008,26211.16,0.9369427206954729
108.6,110.3,107.98,109.04,355045,2019-02-13,241.0,27975.200000000008,26172.6,0.9355643570019156
111.68,113.56,109.0,111.0,479621,2019-02-14,241.0,27975.200000000008,26914.88,0.962097858102891
108.84,109.68,107.05,107.24,397922,2019-02-15,241.0,27975.200000000008,26230.440000000002,0.9376319025422515
109.24,109.52,106.08,107.48,472755,2019-02-19,241.0,27975.200000000008,26326.84,0.9410778117761444
106.6,106.76,103.12,103.32,580425,2019-02-20,241.0,27975.200000000008,25690.6,0.9183348108324513
103.56,106.12,101.84,104.36,463692,2019-02-21,241.0,27975.200000000008,24957.96,0.8921459006548654
102.72,103.0,100.35,100.52,364112,2019-02-22,241.0,27975.200000000008,24755.52,0.8849094912636905
98.04,102.44,97.24,102.4,353673,2019-02-25,246.0,28465.40000000001,24117.84,0.8472686138259077
104.0,104.56,101.64,103.32,335281,2019-02-26,246.0,28465.40000000001,25584.0,0.8987753553436801
104.4,107.12,102.6,103.48,461601,2019-02-27,246.0,28465.40000000001,25682.4,0.9022321836334636
103.64,103.8,101.36,103.28,435605,2019-02-28,246.0,28465.40000000001,25495.44,0.895664209882875
100.6,102.56,98.56,98.68,413350,2019-03-01,246.0,28465.40000000001,24747.6,0.8693923148805213
97.44,106.24,96.227,101.08,772091,2019-03-04,251.0,28952.60000000001,24457.44,0.8447407141327546
100.6,103.2,100.32,101.72,466032,2019-03-05,251.0,28952.60000000001,25250.6,0.8721358358143998
101.64,105.24,101.6,104.32,602596,2019-03-06,251.0,28952.60000000001,25511.64,0.8811519518108906
105.84,110.72,105.72,108.64,949704,2019-03-07,251.0,28952.60000000001,26565.84,0.9175631894890266
112.16,113.82,109.24,109.28,814180,2019-03-08,251.0,28952.60000000001,28152.16,0.9723534328523169
107.2,107.2,101.0,101.36,731659,2019-03-11,255.0,29381.40000000001,27336.0,0.9303845289877266
100.36,100.8,98.4,98.4,751847,2019-03-12,255.0,29381.40000000001,25591.8,0.8710204415038082
98.0,98.36,96.64,97.4,510101,2019-03-13,255.0,29381.40000000001,24990.0,0.8505380955298247
97.48,97.68,95.533,95.88,395152,2019-03-14,255.0,29381.40000000001,24857.4,0.8460250362474216
95.28,95.68,92.8,94.0,425063,2019-03-15,255.0,29381.40000000001,24296.4,0.8269313238987929
94.72,96.2,93.48,94.24,381211,2019-03-18,260.0,29855.000000000007,24627.2,0.8248936526544965
92.72,96.4,92.52,95.0,601289,2019-03-19,260.0,29855.000000000007,24107.2,0.8074761346508121
95.0,97.08,92.88,95.88,720405,2019-03-20,260.0,29855.000000000007,24700.0,0.8273321051750123
97.32,97.32,93.535,94.44,504686,2019-03-21,260.0,29855.000000000007,25303.199999999997,0.8475364260592863
96.64,106.16,95.6,105.4,1533786,2019-03-22,260.0,29855.000000000007,25126.4,0.8416144699380337
105.44,108.52,103.43,105.6,1256674,2019-03-25,264.0,30276.760000000006,27836.16,0.9193903178543541
101.48,102.68,99.4,99.96,633804,2019-03-26,264.0,30276.760000000006,26790.72,0.8848608635798545
99.76,105.56,99.04,101.48,788131,2019-03-27,264.0,30276.760000000006,26336.640000000003,0.8698632218242638
100.84,102.12,99.04,99.28,366231,2019-03-28,264.0,30276.760000000006,26621.760000000002,0.8792803457173092
97.44,97.96,95.906,96.08,450419,2019-03-29,264.0,30276.760000000006,25724.16,0.8496338445725367
95.24,95.92,94.18,94.48,349199,2019-04-01,269.0,30752.960000000006,25619.559999999998,0.8330762307107996
94.88,95.28,93.8,94.2,280647,2019-04-02,269.0,30752.960000000006,25522.719999999998,0.8299272655380162
92.68,96.276,92.48,94.88,416059,2019-04-03,269.0,30752.960000000006,24930.920000000002,0.810683589482118
94.4,95.6,93.36,94.08,384891,2019-04-04,269.0,30752.960000000006,25393.600000000002,0.8257286453076386
92.84,93.4,92.0,92.04,360058,2019-04-05,269.0,30752.960000000006,24973.96,0.8120831295589106
92.4,92.96,91.44,91.64,283254,2019-04-08,274.0,31214.960000000006,25317.600000000002,0.8110726395292512
92.96,95.4,92.36,94.88,344854,2019-04-09,274.0,31214.960000000006,25471.039999999997,0.8159882312839738
93.88,94.64,92.12,92.32,317441,2019-04-10,274.0,31214.960000000006,25723.12,0.8240638463095898
91.08,91.64,90.12,90.36,382478,2019-04-11,274.0,31214.960000000006,24955.92,0.7994858875359762
88.52,88.68,86.02,86.2,539481,2019-04-12,274.0,31214.960000000006,24254.48,0.777014610942958
85.0,88.64,84.88,85.2,541570,2019-04-15,279.0,31639.960000000006,23715.0,0.749526864130043
84.8,85.18,83.64,84.64,455223,2019-04-16,279.0,31639.960000000006,23659.2,0.7477632715085606
83.08,86.6,83.069,85.12,423532,2019-04-17,279.0,31639.960000000006,23179.32,0.7325963749638115
85.08,86.56,83.68,83.72,468718,2019-04-18,279.0,31639.960000000006,23737.32,0.7502323011786359
84.64,85.32,82.96,83.04,540491,2019-04-22,284.0,32063.160000000007,24037.76,0.7497002790741771
82.56,82.92,81.76,82.32,329082,2019-04-23,284.0,32063.160000000007,23447.04,0.7312766427264186
82.4,84.4,82.28,84.28,422886,2019-04-24,284.0,32063.160000000007,23401.600000000002,0.7298594399304372
85.36,88.52,84.32,86.0,515315,2019-04-25,284.0,32063.160000000007,24242.24,0.7560776916560936
85.36,86.52,83.08,83.2,447128,2019-04-26,284.0,32063.160000000007,24242.24,0.7560776916560936
83.68,84.44,83.0,84.36,260389,2019-04-29,289.0,32481.56000000001,24183.52,0.7445307429815561
84.32,86.8,83.89200000000002,84.48,566293,2019-04-30,289.0,32481.56000000001,24368.48,0.7502250507672659
83.64,87.6,82.99700000000001,87.6,605674,2019-05-01,289.0,32481.56000000001,24171.96,0.7441748487449492
86.72,91.16,86.36,87.72,833842,2019-05-02,289.0,32481.56000000001,25062.079999999998,0.7715787049636776
85.44,85.6,83.2,83.56,569464,2019-05-03,289.0,32481.56000000001,24692.16,0.7601900893922581
91.92,92.76,87.68,88.04,1207490,2019-05-06,294.0,32941.16000000001,27024.48,0.8203864101932048
93.32,105.41,92.52,102.8,1603356,2019-05-07,294.0,32941.16000000001,27436.079999999998,0.8328814164407079
101.8,103.8,97.44,100.8,913283,2019-05-08,294.0,32941.16000000001,29929.2,0.9085654542827268
106.12,109.44,100.24,100.68,1161619,2019-05-09,294.0,32941.16000000001,31199.280000000002,0.9471214735607365
101.4,104.0,92.8,92.88,903924,2019-05-10,294.0,32941.16000000001,29811.600000000002,0.9049954524977261
104.48,107.2,101.36,106.44,1060679,2019-05-13,298.0,33359.08000000001,31135.04,0.9333302956796168
102.72,103.35,99.44,100.72,627915,2019-05-14,298.0,33359.08000000001,30610.56,0.9176080395502512
103.68,104.31,96.28,96.56,598756,2019-05-15,298.0,33359.08000000001,30896.640000000003,0.9261838156208143
95.8,95.84,91.72,92.48,570140,2019-05-16,298.0,33359.08000000001,28548.399999999998,0.8557909870416087
96.16,96.28,91.2,93.76,613176,2019-05-17,298.0,33359.08000000001,28655.68,0.85900690306807
96.28,98.0,93.4,95.16,416468,2019-05-20,303.0,33840.48000000001,29172.84,0.8620693323498955
92.2,92.24,90.12,90.44,324471,2019-05-21,303.0,33840.48000000001,27936.600000000002,0.8255379356321185
90.84,91.04,88.6,89.44,360291,2019-05-22,303.0,33840.48000000001,27524.52,0.8133608033928594
92.96,97.04,92.88,95.36,742092,2019-05-23,303.0,33840.48000000001,28166.879999999997,0.8323428036481749
92.72,94.68,91.76,93.44,442209,2019-05-24,303.0,33840.48000000001,28094.16,0.830193897958894
92.84,96.218,91.4,96.2,391164,2019-05-28,303.0,33840.48000000001,28130.52,0.8312683508035345
98.2,99.92,96.526,98.12,772739,2019-05-29,303.0,33840.48000000001,29754.600000000002,0.8792605778641436
96.0,98.24,94.92,96.08,465424,2019-05-30,303.0,33840.48000000001,29088.0,0.859562275712401
101.12,101.6,98.36,100.28,582787,2019-05-31,303.0,33840.48000000001,30639.36,0.905405597083729
99.96,103.28,98.067,100.92,619813,2019-06-03,308.0,34340.28000000001,30787.679999999997,0.8965471452183845
97.96,99.4,95.36,95.48,483325,2019-06-04,308.0,34340.28000000001,30171.679999999997,0.8786090270667561
94.52,96.415,93.12,93.44,420472,2019-06-05,308.0,34340.28000000001,29112.16,0.8477554638459555
92.88,93.84,91.34,91.6,232122,2019-06-06,308.0,34340.28000000001,28607.039999999997,0.8330462069616201
91.32,92.52,90.76,92.36,290693,2019-06-07,308.0,34340.28000000001,28126.559999999998,0.81905447480335
91.04,92.8,90.78,91.44,201881,2019-06-10,313.0,34795.48000000001,28495.52,0.81894315008731
89.88,93.08,89.8,91.76,261833,2019-06-11,313.0,34795.48000000001,28132.44,0.8085084614438425
92.52,93.08,90.978,91.2,304556,2019-06-12,313.0,34795.48000000001,28958.76,0.8322563735289753
90.4,91.76,89.88,90.8,208977,2019-06-13,313.0,34795.48000000001,28295.2,0.8131860804909141
91.44,92.24,89.72,89.92,258951,2019-06-14,313.0,34795.48000000001,28620.719999999998,0.8225413185850573
89.76,90.0,88.48,88.88,274078,2019-06-17,318.0,35244.28000000001,28543.68,0.8098812062553126
87.76,88.68,86.68,88.2,506733,2019-06-18,318.0,35244.28000000001,27907.68,0.7918357248325115
87.52,88.509,85.08,85.16,583148,2019-06-19,318.0,35244.28000000001,27831.359999999997,0.7896702670617753
83.76,88.12,83.08,85.56,511779,2019-06-20,318.0,35244.28000000001,26635.68,0.7557447619869093
86.24,87.92399999999998,85.16,87.6,384374,2019-06-21,318.0,35244.28000000001,27424.32,0.7781211589511827
86.88,87.16,86.04,86.72,241924,2019-06-24,323.0,35678.680000000015,28062.239999999998,0.7865268558141721
86.84,89.36,86.8,89.08,478202,2019-06-25,323.0,35678.680000000015,28049.32,0.7861647347939998
87.4,88.96,86.8,88.24,285413,2019-06-26,323.0,35678.680000000015,28230.2,0.7912344290764117
87.64,88.08,86.16,86.76,292519,2019-06-27,323.0,35678.680000000015,28307.72,0.7934071551974453
86.2,86.48,85.04,85.6,344928,2019-06-28,323.0,35678.680000000015,27842.600000000002,0.7803707984712436
81.04,82.44,80.4,80.68,550635,2019-07-01,329.0,36164.92000000001,26662.160000000003,0.7372381855123693
80.84,81.08,77.64,77.68,624165,2019-07-02,329.0,36164.92000000001,26596.36,0.7354187428037997
77.88,78.52,77.07300000000002,77.28,203901,2019-07-03,329.0,36164.92000000001,25622.519999999997,0.7084909907169707
79.08,81.2,77.32,77.56,433669,2019-07-05,329.0,36164.92000000001,26017.32,0.7194076469683879
79.48,80.44,78.64,79.64,436622,2019-07-08,335.0,36641.80000000001,26625.800000000003,0.7266509833032219
81.84,81.96,79.68,79.96,301940,2019-07-09,335.0,36641.80000000001,27416.4,0.7482274342417674
78.72,78.86,77.28,77.48,406765,2019-07-10,335.0,36641.80000000001,26371.2,0.7197026346958936
76.72,77.57300000000002,75.76,76.16,426077,2019-07-11,335.0,36641.80000000001,25701.2,0.7014175067818719
75.64,76.24,74.8,74.8,396245,2019-07-12,335.0,36641.80000000001,25339.4,0.6915435377083002
74.72,75.36,74.32,74.76,300392,2019-07-15,341.0,37090.12000000001,25479.52,0.6869624579268008
74.48,75.32,73.32,75.0,457599,2019-07-16,341.0,37090.12000000001,25397.68,0.6847559403959866
74.36,76.72,73.84,76.72,612829,2019-07-17,341.0,37090.12000000001,25356.76,0.6836526816305796
76.76,77.96,74.76,76.04,551180,2019-07-18,341.0,37090.12000000001,26175.160000000003,0.705717856938721
74.64,77.04,74.32,76.88,453186,2019-07-19,341.0,37090.12000000001,25452.24,0.6862269520831962
76.76,77.2,74.8,75.28,434057,2019-07-22,347.0,37550.68000000001,26635.72,0.7093272345534087
74.12,75.22,72.6,72.72,387497,2019-07-23,347.0,37550.68000000001,25719.640000000003,0.6849314047042556
73.48,73.56,70.4,70.8,578534,2019-07-24,347.0,37550.68000000001,25497.56,0.6790172641347639
71.36,74.28,71.28,73.04,535333,2019-07-25,347.0,37550.68000000001,24761.92,0.6594266734983226
71.6,71.76,70.572,71.2,346571,2019-07-26,347.0,37550.68000000001,24845.199999999997,0.6616444762118819
71.24,72.36,71.014,71.68,453359,2019-07-29,354.0,38049.36000000001,25218.96,0.662795905108522
73.12,73.84,72.16,73.48,401406,2019-07-30,354.0,38049.36000000001,25884.480000000003,0.680286869476911
73.24,80.04,72.16,77.6,1055685,2019-07-31,354.0,38049.36000000001,25926.96,0.6814033140110634
77.56,85.92,74.16,83.6,1961298,2019-08-01,354.0,38049.36000000001,27456.24,0.7215953172405527
83.76,87.76,83.12,84.2,1465853,2019-08-02,354.0,38049.36000000001,29651.04,0.7792782848384308
90.44,97.36,89.8,96.6,1929075,2019-08-05,359.0,38501.560000000005,32467.96,0.8432894667125175
92.8,97.56,90.4,90.48,1337571,2019-08-06,359.0,38501.560000000005,33315.2,0.8652948088337198
96.88,98.96,90.44,90.88,1463880,2019-08-07,359.0,38501.560000000005,34779.92,0.9033379426703747
88.96,90.16,85.12,85.4,955442,2019-08-08,359.0,38501.560000000005,31936.64,0.8294895063992211
87.0,90.36,86.12,88.6,978832,2019-08-09,359.0,38501.560000000005,31233.0,0.8112138832816124
90.2,95.36,89.68,95.04,714987,2019-08-12,364.0,38952.560000000005,32832.8,0.8428919691029293
96.44,96.68,87.92,87.92,1241172,2019-08-13,364.0,38952.560000000005,35104.159999999996,0.9012028991162582
94.12,100.44,92.32,100.24,1721915,2019-08-14,364.0,38952.560000000005,34259.68,0.8795231943677129
97.6,102.0,96.72,97.76,1106725,2019-08-15,364.0,38952.560000000005,35526.4,0.9120427514905309
96.0,96.0,92.0,92.32,769879,2019-08-16,364.0,38952.560000000005,34944.0,0.8970912309742927
88.2,88.8,85.2,85.4,657683,2019-08-19,369.0,39393.560000000005,32545.8,0.8261705720427398
86.04,88.16,85.56,87.44,614284,2019-08-20,369.0,39393.560000000005,31748.760000000002,0.8059378233396525
83.92,84.64,83.04,83.28,677802,2019-08-21,369.0,39393.560000000005,30966.48,0.7860797551681035
82.76,86.96,82.44,84.6,808892,2019-08-22,369.0,39393.560000000005,30538.440000000002,0.7752140197534825
87.32,96.92,83.76,95.12,2199960,2019-08-23,369.0,39393.560000000005,32221.079999999998,0.8179276003488893
90.48,95.24,90.48,92.6,834209,2019-08-26,374.0,39845.96000000001,33839.520000000004,0.8492584944621738
90.88,96.648,90.6,94.28,807998,2019-08-27,374.0,39845.96000000001,33989.119999999995,0.8530129528815465
96.44,97.88,92.08,92.12,853678,2019-08-28,374.0,39845.96000000001,36068.56,0.9051999249108315
89.44,90.24,87.4,88.4,844896,2019-08-29,374.0,39845.96000000001,33450.56,0.8394969025718039
86.76,90.88,86.6,88.48,886926,2019-08-30,374.0,39845.96000000001,32448.24,0.8143420311620048
91.96,93.6,90.56,92.92,898966,2019-09-03,374.0,39845.96000000001,34393.04,0.8631499906138539
89.08,90.68,86.92,87.04,664274,2019-09-04,374.0,39845.96000000001,33315.92,0.8361178899943681
84.8,85.01299999999998,82.72,83.64,804850,2019-09-05,374.0,39845.96000000001,31715.2,0.795945184907077
82.6,83.24,80.94800000000002,81.36,715592,2019-09-06,374.0,39845.96000000001,30892.399999999998,0.7752956636005255
79.8,82.68,79.68,80.48,688285,2019-09-09,380.0,40324.76000000001,30324.0,0.7519945561982264
81.72,82.84,80.08,80.4,948491,2019-09-10,380.0,40324.76000000001,31053.6,0.7700876583022439
80.32,80.48,78.48,78.84,676798,2019-09-11,380.0,40324.76000000001,30521.6,0.7568947713513978
77.52,78.6,76.24,76.96,774480,2019-09-12,380.0,40324.76000000001,29457.6,0.7305089974497057
76.2,76.719,75.12,75.8,800223,2019-09-13,380.0,40324.76000000001,28956.0,0.7180699897531937
77.36,77.84,75.72,77.0,981161,2019-09-16,386.0,40788.92000000001,29860.96,0.7320850858517458
77.48,78.04,76.6,76.68,630652,2019-09-17,386.0,40788.92000000001,29907.280000000002,0.7332206883634084
76.08,77.92,74.04,74.12,1226182,2019-09-18,386.0,40788.92000000001,29366.88,0.7199719923940127
73.4,73.4,71.72,72.84,983497,2019-09-19,386.0,40788.92000000001,28332.4,0.6946102029668839
72.12,77.2,71.827,76.36,1349313,2019-09-20,386.0,40788.92000000001,27838.320000000003,0.6824971095091509
76.68,77.0,74.684,75.88,534595,2019-09-23,392.0,41249.000000000015,30058.56,0.7287100293340443
73.96,80.0,73.8,79.4,1811799,2019-09-24,392.0,41249.000000000015,28992.319999999996,0.7028611602705517
79.56,82.16,76.96,77.68,946755,2019-09-25,392.0,41249.000000000015,31187.52,0.7560794201071539
77.56,79.8,77.44,78.2,819305,2019-09-26,392.0,41249.000000000015,30403.52,0.7370728987369388
77.32,82.56,76.92,80.36,1287869,2019-09-27,392.0,41249.000000000015,30309.44,0.7347921161725129
79.6,79.68,77.22,78.08,532803,2019-09-30,398.0,41726.60000000001,31680.8,0.7592470989728373
76.36,81.6,75.84,81.48,1310739,2019-10-01,398.0,41726.60000000001,30391.28,0.7283430713262041
83.96,88.006,83.8,87.0,1380870,2019-10-02,398.0,41726.60000000001,33416.079999999994,0.8008340003738619
